Measurement File created on Wed Jan  5 14:14:31 2022

Time,Temperature,TargetPWM
109.8030,98.23,17.00
110.2530,98.18,17.00
110.7020,98.29,17.00
111.1520,98.18,17.00
111.6020,98.12,17.00
112.0570,98.12,17.00
112.5060,98.18,17.00
112.9550,98.12,17.00
113.4050,98.23,17.00
113.8540,98.18,17.00
114.3030,98.23,17.00
114.7520,98.18,17.00
115.2020,98.12,17.00
115.6520,98.07,17.00
116.1070,98.18,17.00
116.5560,98.07,17.00
117.0060,98.23,17.00
117.4550,98.18,17.00
117.9040,98.23,17.00
118.3530,98.18,17.00
118.8020,98.18,17.00
119.2520,98.07,17.00
119.7020,98.07,17.00
120.1580,98.12,17.00
120.6070,98.18,17.00
121.0570,98.18,17.00
121.5050,98.23,17.00
121.9540,98.12,17.00
122.4030,98.18,17.00
122.8530,98.12,17.00
123.3020,98.07,17.00
123.7520,98.12,17.00
124.2020,98.12,17.00
124.6570,98.12,17.00
125.1060,98.18,17.00
125.5550,98.12,17.00
126.0050,98.23,17.00
126.4540,98.18,17.00
126.9030,98.23,17.00
127.3520,98.18,17.00
127.8020,98.12,17.00
128.2520,98.12,17.00
128.7070,98.18,17.00
129.1570,98.07,17.00
129.6060,98.23,17.00
130.0550,98.12,17.00
130.5040,98.23,17.00
130.9530,98.12,17.00
131.4040,98.18,17.00
131.8520,98.12,17.00
132.3020,98.12,17.00
132.7580,98.01,17.00
133.2070,98.18,17.00
133.6560,98.07,17.00
134.1050,98.23,17.00
134.5540,98.07,17.00
135.0030,98.23,17.00
135.4530,98.18,17.00
135.9020,98.18,17.00
136.3520,98.12,17.00
136.8020,98.12,17.00
137.2570,98.07,17.00
137.7060,98.12,17.00
138.1550,98.01,17.00
138.6050,98.12,17.00
139.0540,98.07,17.00
139.5030,98.23,17.00
139.9520,98.12,17.00
140.4020,98.18,17.00
140.8520,98.12,17.00
141.3070,98.07,17.00
141.7570,98.07,17.00
142.2060,98.07,17.00
142.6550,98.07,17.00
143.1040,98.12,17.00
143.5530,98.07,17.00
144.0020,98.12,17.00
144.4520,98.07,17.00
144.9020,98.18,17.00
145.3580,98.07,17.00
145.8070,98.07,17.00
146.2560,98.07,17.00
146.7050,98.01,17.00
147.1540,98.01,17.00
147.6040,98.12,17.00
148.0530,98.07,17.00
148.5020,98.12,17.00
148.9520,98.07,17.00
149.4020,98.12,17.00
149.8570,98.18,17.00
150.3060,98.07,17.00
150.7550,98.07,17.00
151.2050,98.01,17.00
151.6540,98.01,17.00
152.1030,98.01,17.00
152.5520,98.01,17.00
153.0020,98.07,17.00
153.4520,98.01,17.00
153.9070,98.07,17.00
154.3570,98.12,17.00
154.8060,98.12,17.00
155.2560,98.12,17.00
155.7040,98.01,17.00
156.1530,98.01,17.00
156.6020,98.01,17.00
157.0520,98.01,17.00
157.5020,98.07,17.00
157.9580,98.12,17.00
158.4070,98.07,17.00
158.8560,98.18,17.00
159.3050,98.12,17.00
159.7540,98.12,17.00
160.2040,98.07,17.00
160.6530,98.01,17.00
161.1030,98.01,17.00
161.5520,98.01,17.00
162.0020,98.07,17.00
162.4570,98.12,17.00
162.9060,98.07,17.00
163.3560,98.23,17.00
163.8050,98.07,17.00
164.2550,98.18,17.00
164.7030,98.12,17.00
165.1520,98.07,17.00
165.6020,98.01,17.00
166.0520,98.01,17.00
166.5070,98.01,17.00
166.9570,98.18,17.00
167.4060,98.07,17.00
167.8550,98.12,17.00
168.3040,98.07,17.00
168.7530,98.18,17.00
169.2020,98.12,17.00
169.6520,98.12,17.00
170.1020,98.01,17.00
170.5580,98.12,17.00
171.0070,98.01,17.00
171.4560,98.12,17.00
171.9050,98.07,17.00
172.3540,98.18,17.00
172.8040,98.12,17.00
173.2530,98.18,17.00
173.7020,98.18,17.00
174.1520,98.12,17.00
174.6020,98.12,17.00
175.0570,98.12,17.00
175.5060,98.07,17.00
175.9550,98.23,17.00
176.4050,98.07,17.00
176.8540,98.18,17.00
177.3030,98.12,17.00
177.7520,98.23,17.00
178.2020,98.12,17.00
178.6520,98.18,17.00
179.1070,98.07,17.00
179.5570,98.12,17.00
180.0060,98.07,17.00
180.4560,98.12,17.00
180.9040,98.07,17.00
181.3530,98.18,17.00
181.8020,98.12,17.00
182.2520,98.18,17.00
182.7020,98.12,17.00
183.1580,98.07,17.00
183.6080,98.01,17.00
184.0560,98.07,17.00
184.5050,98.07,17.00
184.9540,98.23,17.00
185.4030,98.07,17.00
185.8530,98.18,17.00
186.3020,98.12,17.00
186.7520,98.18,17.00
187.2020,98.18,17.00
187.6570,98.12,17.00
188.1060,98.07,17.00
188.5550,98.12,17.00
189.0050,98.07,17.00
189.4540,98.12,17.00
189.9030,98.07,17.00
190.3520,98.18,17.00
190.8020,98.12,17.00
191.2520,98.18,17.00
191.7070,98.07,17.00
192.1570,98.07,17.00
192.6060,98.07,17.00
193.0550,98.12,17.00
193.5040,98.07,17.00
193.9530,98.18,17.00
194.4020,98.12,17.00
194.8520,98.18,17.00
195.3020,98.07,17.00
195.7580,98.07,17.00
196.2070,98.01,17.00
196.6560,98.07,17.00
197.1050,98.07,17.00
197.5540,98.18,17.00
198.0030,98.07,17.00
198.4530,98.18,17.00
198.9020,98.12,17.00
199.3520,98.23,17.00
199.8030,98.18,17.00
200.2570,98.07,17.00
200.7060,98.07,17.00
201.1550,98.18,17.00
201.6050,98.07,17.00
202.0550,98.18,17.00
202.5030,98.12,17.00
202.9520,98.29,17.00
203.4020,98.12,17.00
203.8520,98.18,17.00
204.3080,98.07,17.00
204.7570,98.18,17.00
205.2060,98.07,17.00
205.6550,98.18,17.00
206.1040,98.12,17.00
206.5530,98.23,17.00
207.0020,98.18,17.00
207.4520,98.23,17.00
207.9020,98.18,17.00
208.3580,98.12,17.00
208.8070,98.07,17.00
209.2570,98.18,17.00
209.7050,98.12,17.00
210.1540,98.23,17.00
210.6030,98.12,17.00
211.0530,98.23,17.00
211.5020,98.18,17.00
211.9520,98.29,17.00
212.4020,98.18,17.00
212.8580,98.12,17.00
213.3060,98.12,17.00
213.7550,98.18,17.00
214.2050,98.12,17.00
214.6550,98.18,17.00
215.1030,98.12,17.00
215.5520,98.23,17.00
216.0020,98.18,17.00
216.4520,98.18,17.00
216.9080,98.07,17.00
217.3570,98.12,17.00
217.8060,98.07,17.00
218.2550,98.18,17.00
218.7040,98.12,17.00
219.1530,98.23,17.00
219.6020,98.12,17.00
220.0520,98.23,17.00
220.5020,98.18,17.00
220.9580,98.12,17.00
221.4080,98.12,17.00
221.8560,98.18,17.00
222.3050,98.12,17.00
222.7540,98.18,17.00
223.2030,98.12,17.00
223.6530,98.29,17.00
224.1020,98.29,17.00
224.5520,98.29,17.00
225.0020,98.23,17.00
225.4570,98.18,17.00
225.9060,98.18,17.00
226.3550,98.29,17.00
226.8050,98.18,17.00
227.2540,98.29,17.00
227.7030,98.23,17.00
228.1520,98.34,17.00
228.6020,98.29,17.00
229.0520,98.29,17.00
229.5080,98.23,17.00
229.9570,98.34,17.00
230.4060,98.23,17.00
230.8550,98.34,17.00
