Measurement File created on Tue Dec 21 08:08:41 2021

Time,Temperature,Heating,TargetPWM
2792.8140,66.41,1,255.00
2793.2629,66.41,1,255.00
2793.7119,66.61,1,255.00
2794.1609,66.41,1,255.00
2794.6111,66.61,1,255.00
2795.1541,66.81,1,255.00
2795.7319,66.81,1,255.00
2796.1011,66.81,1,255.00
2796.4829,66.81,1,255.00
2797.0759,66.81,1,255.00
2797.3320,66.81,1,255.00
2797.7590,66.61,1,255.00
2798.3979,66.81,1,255.00
2798.7480,66.81,1,255.00
2799.1599,66.81,1,255.00
2799.5840,66.81,1,255.00
2800.0090,66.41,1,255.00
2800.4519,66.41,1,255.00
2800.9089,66.41,1,255.00
2801.3579,66.81,1,255.00
2801.8081,66.21,1,255.00
2802.2629,66.21,1,255.00
2802.7129,66.41,1,255.00
2803.1621,66.21,1,255.00
2803.6111,66.81,1,255.00
2804.1521,66.81,1,255.00
2804.7590,66.81,1,255.00
2804.9609,66.81,1,255.00
2805.5061,66.41,1,255.00
2805.9541,66.61,1,255.00
2806.4351,66.61,1,255.00
2806.8550,66.41,1,255.00
2807.3269,66.61,1,255.00
2807.7329,66.81,1,255.00
2808.1570,66.61,1,255.00
2808.5840,66.61,1,255.00
