Measurement File created on Wed Jan  5 13:48:04 2022

Time,Temperature,TargetPWM
195.7550,93.01,17.00
196.2040,93.07,17.00
196.6530,93.01,17.00
197.1020,93.18,17.00
197.5520,93.07,17.00
198.0020,93.23,17.00
198.4520,93.07,17.00
198.9070,93.07,17.00
199.3560,93.01,17.00
199.8050,93.12,17.00
200.2540,93.07,17.00
200.7060,93.18,17.00
201.1530,93.01,17.00
201.6020,93.12,17.00
202.0520,93.07,17.00
202.5020,93.23,17.00
202.9570,93.01,17.00
203.4060,93.07,17.00
203.8560,93.01,17.00
204.3050,93.07,17.00
204.7540,93.07,17.00
205.2030,93.12,17.00
205.6520,93.07,17.00
206.1020,93.12,17.00
206.5520,93.07,17.00
207.0020,93.18,17.00
207.4570,93.12,17.00
207.9060,93.07,17.00
208.3550,93.07,17.00
208.8040,93.12,17.00
209.2530,93.07,17.00
209.7030,93.18,17.00
210.1520,93.07,17.00
210.6020,93.18,17.00
211.0520,93.12,17.00
211.5070,93.18,17.00
211.9560,93.23,17.00
212.4050,93.18,17.00
212.8540,93.18,17.00
213.3040,93.12,17.00
213.7530,93.07,17.00
214.2020,93.12,17.00
214.6520,93.07,17.00
215.1020,93.18,17.00
215.5570,93.23,17.00
216.0060,93.18,17.00
216.4560,93.28,17.00
216.9050,93.18,17.00
217.3540,93.23,17.00
217.8030,93.18,17.00
218.2520,93.12,17.00
218.7020,93.28,17.00
219.1520,93.12,17.00
219.6020,93.18,17.00
220.0570,93.23,17.00
220.5060,93.18,17.00
220.9550,93.28,17.00
221.4040,93.23,17.00
221.8530,93.34,17.00
222.3030,93.23,17.00
222.7520,93.23,17.00
223.2020,93.18,17.00
223.6520,93.18,17.00
224.1080,93.18,17.00
224.5560,93.23,17.00
225.0050,93.18,17.00
225.4550,93.23,17.00
225.9040,93.18,17.00
226.3530,93.28,17.00
226.8020,93.23,17.00
227.2520,93.28,17.00
227.7020,93.23,17.00
228.1520,93.28,17.00
228.6080,93.12,17.00
229.0560,93.18,17.00
229.5050,93.18,17.00
229.9540,93.23,17.00
230.4030,93.18,17.00
230.8520,93.23,17.00
231.3020,93.18,17.00
231.7520,93.23,17.00
232.2020,93.18,17.00
232.6570,93.28,17.00
233.1060,93.28,17.00
233.5550,93.23,17.00
234.0040,93.18,17.00
234.4540,93.12,17.00
234.9030,93.12,17.00
235.3520,93.23,17.00
235.8020,93.18,17.00
236.2520,93.23,17.00
236.7070,93.34,17.00
237.1560,93.23,17.00
237.6060,93.28,17.00
238.0550,93.23,17.00
238.5040,93.34,17.00
238.9530,93.28,17.00
239.4020,93.28,17.00
239.8520,93.23,17.00
240.3020,93.23,17.00
240.7520,93.23,17.00
241.2070,93.28,17.00
241.6560,93.23,17.00
242.1050,93.28,17.00
242.5540,93.23,17.00
243.0030,93.34,17.00
243.4540,93.23,17.00
243.9020,93.39,17.00
244.3520,93.28,17.00
244.8020,93.39,17.00
245.2580,93.18,17.00
245.7070,93.23,17.00
246.1550,93.18,17.00
246.6040,93.28,17.00
247.0540,93.23,17.00
247.5030,93.34,17.00
247.9530,93.23,17.00
248.4020,93.34,17.00
248.8520,93.28,17.00
249.3070,93.34,17.00
249.7560,93.34,17.00
250.2060,93.28,17.00
250.6550,93.28,17.00
251.1040,93.23,17.00
251.5530,93.23,17.00
252.0030,93.28,17.00
252.4520,93.28,17.00
252.9020,93.34,17.00
253.3520,93.28,17.00
253.8070,93.34,17.00
254.2560,93.39,17.00
254.7050,93.34,17.00
255.1540,93.39,17.00
255.6030,93.34,17.00
256.0540,93.34,17.00
256.5020,93.28,17.00
256.9520,93.28,17.00
257.4020,93.34,17.00
257.8590,93.39,17.00
258.3070,93.28,17.00
258.7550,93.39,17.00
259.2050,93.34,17.00
259.6540,93.45,17.00
260.1030,93.34,17.00
260.5520,93.39,17.00
261.0020,93.34,17.00
261.4520,93.34,17.00
261.9020,93.34,17.00
262.3570,93.39,17.00
262.8070,93.34,17.00
263.2550,93.39,17.00
263.7040,93.34,17.00
264.1540,93.45,17.00
264.6030,93.39,17.00
265.0530,93.45,17.00
265.5020,93.39,17.00
265.9520,93.39,17.00
266.4070,93.28,17.00
266.8560,93.39,17.00
267.3050,93.34,17.00
267.7550,93.39,17.00
268.2040,93.34,17.00
268.6530,93.45,17.00
269.1020,93.34,17.00
269.5520,93.50,17.00
270.0020,93.39,17.00
270.4570,93.34,17.00
270.9060,93.34,17.00
271.3550,93.34,17.00
271.8050,93.34,17.00
272.2540,93.39,17.00
272.7030,93.34,17.00
273.1530,93.45,17.00
273.6020,93.34,17.00
274.0520,93.45,17.00
274.5020,93.39,17.00
274.9570,93.39,17.00
275.4070,93.39,17.00
275.8550,93.39,17.00
276.3040,93.34,17.00
276.7530,93.39,17.00
277.2030,93.34,17.00
277.6520,93.39,17.00
278.1020,93.39,17.00
278.5520,93.45,17.00
279.0070,93.50,17.00
279.4560,93.39,17.00
279.9050,93.50,17.00
280.3550,93.45,17.00
280.8050,93.45,17.00
281.2530,93.45,17.00
281.7020,93.45,17.00
282.1520,93.39,17.00
282.6020,93.34,17.00
283.0570,93.39,17.00
283.5070,93.45,17.00
283.9570,93.39,17.00
284.4050,93.50,17.00
284.8570,93.45,17.00
285.3030,93.50,17.00
285.7530,93.45,17.00
286.2020,93.56,17.00
286.6520,93.50,17.00
287.1020,93.56,17.00
287.5570,93.39,17.00
288.0060,93.45,17.00
288.4550,93.39,17.00
288.9040,93.50,17.00
289.3530,93.45,17.00
289.8030,93.56,17.00
290.2520,93.50,17.00
290.7020,93.56,17.00
291.1520,93.50,17.00
291.6070,93.56,17.00
292.0560,93.56,17.00
292.5050,93.50,17.00
292.9550,93.50,17.00
293.4040,93.50,17.00
293.8550,93.45,17.00
294.3020,93.45,17.00
294.7520,93.50,17.00
295.2020,93.56,17.00
295.6520,93.50,17.00
296.1070,93.50,17.00
296.5560,93.61,17.00
297.0050,93.56,17.00
297.4540,93.61,17.00
297.9030,93.56,17.00
298.3520,93.61,17.00
298.8020,93.50,17.00
299.2520,93.45,17.00
299.7020,93.50,17.00
300.1570,93.61,17.00
300.6060,93.56,17.00
301.0550,93.56,17.00
301.5040,93.50,17.00
301.9540,93.67,17.00
302.4030,93.56,17.00
302.8540,93.67,17.00
303.3020,93.56,17.00
303.7520,93.61,17.00
304.2070,93.50,17.00
304.6560,93.56,17.00
305.1050,93.50,17.00
305.5550,93.61,17.00
306.0040,93.56,17.00
306.4540,93.61,17.00
306.9020,93.50,17.00
307.3520,93.67,17.00
307.8020,93.56,17.00
308.2520,93.67,17.00
308.7070,93.50,17.00
309.1560,93.56,17.00
309.6050,93.50,17.00
310.0540,93.56,17.00
310.5030,93.50,17.00
310.9520,93.61,17.00
311.4020,93.56,17.00
311.8520,93.67,17.00
312.3020,93.56,17.00
312.7580,93.67,17.00
313.2060,93.67,17.00
313.6550,93.56,17.00
314.1040,93.56,17.00
314.5540,93.56,17.00
315.0020,93.72,17.00
315.4520,93.56,17.00
315.9020,93.56,17.00
316.3520,93.61,17.00
316.8070,93.72,17.00
317.2560,93.61,17.00
317.7060,93.72,17.00
318.1550,93.67,17.00
318.6040,93.67,17.00
319.0540,93.61,17.00
319.5030,93.56,17.00
319.9520,93.61,17.00
320.4020,93.61,17.00
320.8520,93.61,17.00
321.3070,93.72,17.00
321.7560,93.67,17.00
322.2060,93.72,17.00
322.6550,93.67,17.00
323.1030,93.72,17.00
323.5530,93.61,17.00
324.0020,93.67,17.00
324.4520,93.61,17.00
324.9020,93.61,17.00
325.3570,93.61,17.00
325.8060,93.72,17.00
326.2550,93.61,17.00
326.7040,93.72,17.00
327.1540,93.67,17.00
327.6030,93.78,17.00
328.0520,93.67,17.00
328.5020,93.67,17.00
328.9520,93.61,17.00
329.4070,93.72,17.00
329.8560,93.67,17.00
330.3060,93.78,17.00
330.7550,93.61,17.00
331.2040,93.72,17.00
331.6530,93.72,17.00
332.1030,93.78,17.00
332.5520,93.72,17.00
333.0020,93.83,17.00
333.4520,93.72,17.00
333.9070,93.72,17.00
334.3560,93.67,17.00
334.8050,93.72,17.00
335.2550,93.67,17.00
335.7040,93.78,17.00
336.1540,93.72,17.00
336.6020,93.83,17.00
337.0520,93.72,17.00
337.5020,93.78,17.00
337.9570,93.67,17.00
338.4070,93.78,17.00
338.8560,93.72,17.00
339.3060,93.78,17.00
339.7540,93.67,17.00
340.2030,93.78,17.00
340.6520,93.72,17.00
341.1020,93.83,17.00
341.5520,93.72,17.00
342.0080,93.72,17.00
342.4560,93.67,17.00
342.9070,93.67,17.00
343.3550,93.67,17.00
343.8040,93.78,17.00
344.2530,93.72,17.00
344.7020,93.83,17.00
345.1520,93.72,17.00
345.6020,93.83,17.00
346.0520,93.78,17.00
346.5070,93.72,17.00
346.9560,93.72,17.00
347.4050,93.72,17.00
347.8540,93.72,17.00
348.3040,93.78,17.00
348.7530,93.67,17.00
349.2020,93.83,17.00
349.6520,93.72,17.00
350.1020,93.83,17.00
350.5570,93.94,17.00
351.0080,93.83,17.00
351.4560,93.83,17.00
351.9060,93.78,17.00
352.3540,93.78,17.00
352.8030,93.78,17.00
353.2520,93.72,17.00
353.7020,93.83,17.00
354.1520,93.83,17.00
354.6020,93.83,17.00
355.0580,93.89,17.00
355.5070,93.83,17.00
355.9550,93.89,17.00
356.4040,93.89,17.00
356.8530,93.89,17.00
357.3030,93.83,17.00
357.7520,93.72,17.00
358.2020,93.78,17.00
358.6520,93.72,17.00
359.1070,93.78,17.00
359.5560,93.89,17.00
360.0050,93.83,17.00
360.4540,93.94,17.00
360.9040,93.83,17.00
361.3530,93.89,17.00
361.8030,93.78,17.00
362.2520,93.78,17.00
362.7020,93.78,17.00
363.1580,93.94,17.00
363.6070,93.78,17.00
364.0550,93.89,17.00
364.5050,93.83,17.00
364.9540,94.00,17.00
365.4030,93.89,17.00
365.8520,93.89,17.00
366.3020,93.83,17.00
366.7520,93.83,17.00
367.2020,93.83,17.00
367.6580,93.94,17.00
368.1070,93.78,17.00
368.5550,93.94,17.00
369.0050,93.89,17.00
369.4530,93.94,17.00
369.9020,93.94,17.00
370.3520,93.89,17.00
370.8020,93.83,17.00
371.2520,93.78,17.00
371.7080,93.83,17.00
372.1570,94.00,17.00
372.6060,93.89,17.00
373.0540,94.00,17.00
373.5050,93.89,17.00
373.9540,93.94,17.00
374.4030,93.89,17.00
374.8520,93.83,17.00
375.3020,93.83,17.00
375.7570,93.94,17.00
376.2060,93.83,17.00
376.6560,93.94,17.00
377.1050,93.89,17.00
377.5540,93.94,17.00
378.0030,93.94,17.00
378.4530,93.89,17.00
378.9020,93.89,17.00
379.3520,93.83,17.00
379.8020,93.83,17.00
380.2570,93.94,17.00
380.7060,93.89,17.00
381.1550,94.00,17.00
381.6050,93.94,17.00
382.0540,94.00,17.00
382.5020,93.89,17.00
382.9520,93.83,17.00
383.4020,93.89,17.00
383.8520,93.83,17.00
384.3080,93.89,17.00
384.7560,93.94,17.00
385.2050,93.89,17.00
385.6540,94.00,17.00
386.1040,93.94,17.00
386.5530,93.94,17.00
387.0030,93.89,17.00
387.4530,93.83,17.00
387.9020,93.89,17.00
388.3570,94.00,17.00
388.8060,93.94,17.00
389.2550,94.00,17.00
389.7050,93.94,17.00
390.1550,94.05,17.00
390.6040,93.94,17.00
391.0520,93.94,17.00
391.5020,93.89,17.00
391.9520,93.89,17.00
392.4020,93.94,17.00
392.8570,94.00,17.00
393.3070,93.89,17.00
393.7560,94.00,17.00
394.2050,94.00,17.00
394.6530,94.05,17.00
395.1020,93.94,17.00
395.5520,93.94,17.00
396.0020,93.89,17.00
396.4520,93.89,17.00
396.9080,93.89,17.00
397.3570,94.00,17.00
397.8050,93.89,17.00
398.2540,94.00,17.00
398.7040,93.89,17.00
399.1560,94.10,17.00
399.6020,93.94,17.00
400.0520,94.00,17.00
400.5020,93.94,17.00
400.9570,93.89,17.00
401.4060,93.89,17.00
401.8550,93.94,17.00
402.3060,93.89,17.00
402.7540,94.00,17.00
403.2040,93.89,17.00
403.6530,93.94,17.00
404.1020,93.89,17.00
404.5520,94.00,17.00
405.0020,93.94,17.00
405.4580,93.89,17.00
405.9060,93.89,17.00
406.3560,93.89,17.00
406.8050,93.83,17.00
407.2540,93.89,17.00
407.7030,93.89,17.00
408.1520,94.00,17.00
408.6020,93.89,17.00
409.0520,94.00,17.00
409.5080,94.00,17.00
409.9570,93.94,17.00
410.4060,94.05,17.00
410.8540,93.94,17.00
411.3030,94.00,17.00
411.7540,93.89,17.00
412.2020,93.89,17.00
412.6520,93.89,17.00
413.1020,93.89,17.00
413.5580,93.89,17.00
414.0060,94.00,17.00
414.4560,93.89,17.00
414.9050,94.00,17.00
415.3540,93.94,17.00
415.8030,94.00,17.00
416.2530,93.94,17.00
416.7020,94.00,17.00
417.1520,93.94,17.00
417.6070,93.94,17.00
418.0560,93.89,17.00
418.5060,93.94,17.00
418.9550,93.83,17.00
419.4050,93.94,17.00
419.8540,93.89,17.00
420.3030,94.00,17.00
420.7520,94.00,17.00
421.2020,94.05,17.00
421.6520,93.94,17.00
422.1070,93.89,17.00
422.5570,93.83,17.00
423.0060,93.89,17.00
423.4550,93.89,17.00
423.9030,93.94,17.00
424.3520,93.89,17.00
424.8020,94.00,17.00
425.2520,93.94,17.00
425.7020,94.00,17.00
426.1670,93.89,17.00
426.6070,93.94,17.00
427.0550,93.94,17.00
427.5040,93.89,17.00
427.9540,93.89,17.00
428.4030,93.94,17.00
428.8520,93.89,17.00
429.3040,94.00,17.00
429.7520,93.89,17.00
430.2080,93.94,17.00
430.6560,94.05,17.00
431.1050,94.00,17.00
431.5550,94.05,17.00
432.0040,94.00,17.00
432.4540,93.89,17.00
432.9050,93.94,17.00
433.3520,93.89,17.00
433.8020,93.94,17.00
434.2520,93.89,17.00
434.7070,93.94,17.00
435.1560,94.00,17.00
435.6060,93.94,17.00
436.0550,94.05,17.00
436.5030,94.00,17.00
436.9520,94.00,17.00
437.4020,93.94,17.00
437.8520,93.89,17.00
438.3030,94.05,17.00
438.7580,94.00,17.00
439.2070,93.94,17.00
439.6560,94.05,17.00
440.1040,93.94,17.00
440.5530,94.10,17.00
441.0030,94.00,17.00
441.4520,94.00,17.00
441.9020,94.00,17.00
442.3520,94.00,17.00
442.8070,93.94,17.00
443.2560,94.00,17.00
443.7050,94.00,17.00
444.1550,94.05,17.00
444.6040,94.00,17.00
445.0570,94.10,17.00
445.5020,94.00,17.00
445.9520,94.10,17.00
446.4020,94.05,17.00
446.8570,93.94,17.00
447.3060,93.94,17.00
447.7570,94.05,17.00
448.2050,94.00,17.00
448.6550,94.05,17.00
449.1030,94.00,17.00
449.5520,94.10,17.00
450.0020,94.05,17.00
450.4520,94.10,17.00
450.9020,94.05,17.00
451.3570,94.00,17.00
451.8070,93.94,17.00
452.2560,94.00,17.00
452.7040,93.94,17.00
453.1530,94.10,17.00
453.6020,94.00,17.00
454.0530,94.10,17.00
454.5020,94.00,17.00
454.9520,94.16,17.00
455.4080,93.94,17.00
455.8570,93.94,17.00
456.3050,93.94,17.00
456.7550,94.00,17.00
457.2040,93.94,17.00
457.6530,94.05,17.00
458.1030,94.05,17.00
458.5520,94.10,17.00
459.0020,94.00,17.00
459.4570,94.00,17.00
459.9070,94.00,17.00
460.3550,94.00,17.00
460.8050,93.94,17.00
461.2550,94.00,17.00
461.7040,93.94,17.00
462.1530,94.10,17.00
462.6030,94.05,17.00
463.0520,94.10,17.00
463.5020,94.05,17.00
463.9580,94.05,17.00
464.4060,93.94,17.00
464.8560,94.00,17.00
465.3050,94.00,17.00
465.7540,94.10,17.00
466.2020,94.00,17.00
466.6520,94.05,17.00
467.1020,94.00,17.00
467.5520,94.16,17.00
468.0080,94.05,17.00
468.4570,94.05,17.00
468.9060,94.00,17.00
469.3540,94.05,17.00
469.8040,94.05,17.00
470.2530,94.10,17.00
470.7020,94.00,17.00
471.1520,94.16,17.00
471.6020,94.10,17.00
472.0570,94.10,17.00
472.5060,94.05,17.00
472.9550,94.05,17.00
473.4050,94.00,17.00
473.8550,94.10,17.00
474.3040,94.05,17.00
474.7530,94.16,17.00
475.2020,94.16,17.00
475.6520,94.16,17.00
476.1020,94.10,17.00
476.5570,94.05,17.00
477.0070,94.05,17.00
477.4560,94.10,17.00
477.9040,94.05,17.00
478.3540,94.16,17.00
478.8020,94.05,17.00
479.2530,94.16,17.00
479.7020,94.16,17.00
480.1520,94.21,17.00
480.6090,94.10,17.00
481.0570,94.10,17.00
481.5060,94.10,17.00
