Measurement File created on Wed Jan  5 11:59:40 2022

Time,Temperature,TargetPWM
114.3020,21.89,17.00
114.7530,21.84,17.00
115.2030,21.89,17.00
115.6570,21.93,17.00
116.1070,21.93,17.00
116.5560,22.01,17.00
117.0050,22.01,17.00
117.4540,21.89,17.00
117.9040,21.97,17.00
118.3530,21.93,17.00
118.8020,22.01,17.00
119.2520,21.93,17.00
119.7080,22.05,17.00
120.1580,22.10,17.00
120.6060,22.10,17.00
121.0550,22.10,17.00
121.5050,22.05,17.00
121.9540,22.05,17.00
122.4030,22.10,17.00
122.8520,22.10,17.00
123.3020,22.18,17.00
123.7530,22.14,17.00
124.2080,22.18,17.00
124.6570,22.18,17.00
125.1060,22.18,17.00
125.5550,22.18,17.00
126.0040,22.18,17.00
126.4560,22.10,17.00
126.9030,22.26,17.00
127.3520,22.26,17.00
127.8020,22.31,17.00
128.2580,22.26,17.00
128.7070,22.31,17.00
129.1560,22.31,17.00
129.6060,22.26,17.00
130.0550,22.26,17.00
130.5040,22.35,17.00
130.9530,22.35,17.00
131.4030,22.39,17.00
131.8520,22.35,17.00
132.3020,22.39,17.00
132.7580,22.43,17.00
133.2070,22.39,17.00
133.6560,22.39,17.00
134.1050,22.39,17.00
134.5540,22.39,17.00
135.0040,22.47,17.00
135.4550,22.39,17.00
135.9020,22.52,17.00
136.3520,22.43,17.00
136.8020,22.56,17.00
137.2580,22.56,17.00
137.7070,22.56,17.00
138.1560,22.47,17.00
138.6170,22.43,17.00
139.0540,22.52,17.00
139.5030,22.56,17.00
139.9520,22.60,17.00
140.4020,22.64,17.00
140.8520,22.60,17.00
141.3080,22.64,17.00
141.7570,22.69,17.00
142.2060,22.69,17.00
142.6550,22.64,17.00
143.1050,22.64,17.00
143.5540,22.64,17.00
144.0030,22.69,17.00
144.4640,22.64,17.00
144.9020,22.73,17.00
145.3530,22.73,17.00
145.8070,22.77,17.00
146.2570,22.81,17.00
146.7060,22.81,17.00
147.1560,22.77,17.00
147.6050,22.73,17.00
148.0530,22.77,17.00
148.5030,22.81,17.00
148.9520,22.77,17.00
149.4020,22.90,17.00
149.8580,22.94,17.00
150.3070,22.90,17.00
150.7560,22.94,17.00
151.2050,22.90,17.00
151.6550,22.90,17.00
152.1040,22.90,17.00
152.5530,22.90,17.00
153.0020,22.98,17.00
153.4530,22.85,17.00
153.9030,23.02,17.00
154.3580,23.07,17.00
154.8070,23.07,17.00
155.2560,23.02,17.00
155.7050,23.02,17.00
156.1540,23.02,17.00
156.6040,22.98,17.00
157.0530,22.98,17.00
157.5020,23.11,17.00
157.9520,23.07,17.00
158.4080,23.15,17.00
158.8570,23.19,17.00
159.3060,23.15,17.00
159.7560,23.15,17.00
160.2050,23.11,17.00
160.6540,23.15,17.00
161.1030,23.23,17.00
161.5520,23.19,17.00
162.0020,23.23,17.00
162.4520,23.23,17.00
162.9080,23.28,17.00
163.3570,23.28,17.00
163.8060,23.28,17.00
164.2550,23.23,17.00
164.7040,23.32,17.00
165.1540,23.32,17.00
165.6040,23.28,17.00
166.0520,23.32,17.00
166.5030,23.40,17.00
166.9530,23.40,17.00
167.4070,23.36,17.00
167.8570,23.36,17.00
168.3060,23.45,17.00
168.7550,23.40,17.00
169.2040,23.49,17.00
169.6530,23.45,17.00
170.1030,23.49,17.00
170.5520,23.45,17.00
171.0020,23.57,17.00
171.4580,23.45,17.00
171.9070,23.49,17.00
172.3560,23.49,17.00
172.8050,23.53,17.00
173.2550,23.53,17.00
173.7040,23.62,17.00
174.1530,23.53,17.00
174.6030,23.57,17.00
175.0520,23.62,17.00
175.5020,23.66,17.00
175.9570,23.57,17.00
176.4070,23.62,17.00
176.8560,23.62,17.00
177.3050,23.66,17.00
177.7540,23.62,17.00
178.2030,23.70,17.00
178.6530,23.70,17.00
179.1020,23.74,17.00
179.5520,23.74,17.00
180.0080,23.70,17.00
180.4570,23.70,17.00
180.9060,23.74,17.00
181.3550,23.70,17.00
181.8050,23.78,17.00
182.2540,23.78,17.00
182.7030,23.83,17.00
183.1530,23.78,17.00
183.6130,23.74,17.00
184.0520,23.87,17.00
184.5080,23.83,17.00
184.9570,23.78,17.00
185.4060,23.87,17.00
185.8550,23.83,17.00
186.3040,23.91,17.00
186.7540,23.87,17.00
187.2030,23.91,17.00
187.6520,23.87,17.00
188.1020,23.95,17.00
188.5520,23.95,17.00
189.0070,23.95,17.00
189.4560,23.87,17.00
189.9060,23.95,17.00
190.3550,23.95,17.00
190.8040,24.00,17.00
191.2530,24.00,17.00
191.7020,24.04,17.00
192.1520,24.04,17.00
192.6030,23.95,17.00
193.0580,24.04,17.00
193.5070,24.04,17.00
193.9560,24.04,17.00
194.4050,24.04,17.00
194.8540,24.08,17.00
195.3040,24.17,17.00
195.7530,24.12,17.00
196.2030,24.17,17.00
196.6520,24.17,17.00
197.1020,24.25,17.00
197.5570,24.21,17.00
198.0070,24.21,17.00
198.4560,24.17,17.00
198.9050,24.25,17.00
199.3540,24.21,17.00
199.8030,24.29,17.00
200.2520,24.25,17.00
200.7020,24.34,17.00
201.1520,24.29,17.00
201.6110,24.21,17.00
202.0570,24.34,17.00
202.5060,24.34,17.00
202.9550,24.29,17.00
203.4050,24.38,17.00
203.8540,24.34,17.00
204.3030,24.42,17.00
204.7530,24.34,17.00
205.2030,24.46,17.00
205.6530,24.42,17.00
206.1070,24.46,17.00
206.5570,24.51,17.00
207.0060,24.46,17.00
207.4550,24.46,17.00
207.9040,24.46,17.00
208.3530,24.46,17.00
208.8030,24.55,17.00
209.2520,24.51,17.00
209.7020,24.59,17.00
210.1580,24.63,17.00
210.6100,24.55,17.00
211.0560,24.63,17.00
211.5050,24.63,17.00
211.9550,24.63,17.00
212.4040,24.63,17.00
212.8530,24.59,17.00
213.3020,24.68,17.00
213.7530,24.59,17.00
214.2020,24.72,17.00
214.6580,24.76,17.00
215.1070,24.72,17.00
215.5560,24.76,17.00
216.0060,24.76,17.00
216.4540,24.76,17.00
216.9040,24.76,17.00
217.3530,24.68,17.00
217.8020,24.81,17.00
218.2530,24.76,17.00
218.7030,24.85,17.00
219.1570,24.89,17.00
219.6080,24.72,17.00
220.0560,24.89,17.00
220.5050,24.89,17.00
221.1080,24.81,17.00
221.4110,24.85,17.00
221.8530,24.81,17.00
222.3020,24.89,17.00
222.7530,24.85,17.00
223.2080,24.93,17.00
223.6570,25.02,17.00
224.1070,24.98,17.00
224.5550,25.02,17.00
225.0040,24.98,17.00
225.4540,24.93,17.00
225.9030,25.02,17.00
226.3530,24.98,17.00
226.8020,25.02,17.00
227.2520,25.02,17.00
227.7070,25.06,17.00
228.1560,25.15,17.00
228.6060,25.10,17.00
229.0550,25.06,17.00
229.5040,25.06,17.00
229.9530,25.06,17.00
230.4020,25.10,17.00
230.8530,25.10,17.00
231.3020,25.19,17.00
231.7580,25.15,17.00
232.2070,25.19,17.00
232.6560,25.19,17.00
233.1060,25.19,17.00
233.5550,25.15,17.00
234.0040,25.19,17.00
234.4530,25.19,17.00
234.9030,25.27,17.00
235.3520,25.23,17.00
235.8020,25.32,17.00
236.2570,25.32,17.00
236.7070,25.32,17.00
237.1560,25.27,17.00
237.6050,25.32,17.00
238.0540,25.27,17.00
238.5030,25.36,17.00
238.9530,25.32,17.00
239.4020,25.40,17.00
239.8520,25.36,17.00
240.3080,25.40,17.00
240.7590,25.32,17.00
241.2070,25.36,17.00
241.6550,25.36,17.00
242.1050,25.40,17.00
242.5540,25.40,17.00
243.0030,25.49,17.00
243.4520,25.45,17.00
243.9030,25.53,17.00
244.3520,25.49,17.00
244.8080,25.53,17.00
245.2570,25.49,17.00
245.7060,25.49,17.00
246.1550,25.49,17.00
246.6040,25.57,17.00
247.0530,25.53,17.00
247.5030,25.57,17.00
247.9530,25.57,17.00
248.4020,25.62,17.00
248.8580,25.62,17.00
249.3070,25.57,17.00
249.7580,25.49,17.00
250.2070,25.62,17.00
250.6550,25.62,17.00
251.1040,25.66,17.00
251.5530,25.62,17.00
252.0020,25.70,17.00
252.4520,25.70,17.00
252.9030,25.70,17.00
253.3580,25.62,17.00
253.8070,25.70,17.00
254.2560,25.70,17.00
254.7050,25.74,17.00
255.1540,25.70,17.00
255.6040,25.79,17.00
256.0530,25.74,17.00
256.5020,25.83,17.00
256.9530,25.79,17.00
257.4030,25.79,17.00
257.8570,25.79,17.00
258.3060,25.83,17.00
258.7540,25.74,17.00
259.2050,25.87,17.00
259.6540,25.87,17.00
260.1030,25.92,17.00
260.5530,25.87,17.00
261.0030,25.87,17.00
261.4520,25.87,17.00
261.9080,25.87,17.00
262.3570,25.92,17.00
262.8070,26.00,17.00
263.2550,25.96,17.00
263.7050,26.00,17.00
264.1540,25.96,17.00
264.6030,25.92,17.00
265.0530,25.96,17.00
265.5020,25.96,17.00
265.9520,26.04,17.00
266.4070,26.04,17.00
266.8570,26.04,17.00
267.3060,26.09,17.00
267.7570,25.92,17.00
268.2040,26.00,17.00
268.6530,26.04,17.00
269.1030,26.04,17.00
269.5520,26.09,17.00
270.0030,26.09,17.00
270.4580,26.13,17.00
270.9070,26.13,17.00
271.3570,26.13,17.00
271.8050,26.09,17.00
272.2550,26.09,17.00
272.7040,26.17,17.00
273.1530,26.22,17.00
273.6030,26.17,17.00
274.0530,26.26,17.00
274.5030,26.22,17.00
274.9570,26.22,17.00
275.4070,26.17,17.00
275.8560,26.26,17.00
276.3060,26.26,17.00
276.7670,26.26,17.00
277.2030,26.26,17.00
277.6530,26.34,17.00
278.1020,26.34,17.00
278.5520,26.39,17.00
279.0080,26.26,17.00
279.4570,26.34,17.00
279.9060,26.26,17.00
280.3550,26.43,17.00
280.8050,26.34,17.00
281.2540,26.39,17.00
281.7030,26.39,17.00
282.1520,26.43,17.00
282.6020,26.43,17.00
283.0530,26.39,17.00
283.5080,26.39,17.00
283.9570,26.47,17.00
284.4060,26.43,17.00
284.8550,26.52,17.00
285.3040,26.47,17.00
285.7540,26.52,17.00
286.2030,26.47,17.00
286.6530,26.47,17.00
287.1020,26.47,17.00
287.5580,26.52,17.00
288.0070,26.47,17.00
288.4560,26.60,17.00
288.9060,26.26,17.00
289.3560,26.65,17.00
289.8040,26.60,17.00
290.2530,26.56,17.00
290.7030,26.56,17.00
291.1520,26.52,17.00
291.6030,26.60,17.00
292.0580,26.65,17.00
292.5080,26.65,17.00
292.9570,26.69,17.00
293.4050,26.69,17.00
293.8540,26.65,17.00
294.3040,26.65,17.00
294.7530,26.65,17.00
295.2030,26.69,17.00
295.6520,26.69,17.00
296.1030,26.73,17.00
296.5570,26.82,17.00
297.0060,26.77,17.00
297.4560,26.77,17.00
297.9070,26.60,17.00
298.3540,26.69,17.00
298.8030,26.77,17.00
299.2530,26.77,17.00
299.7030,26.86,17.00
300.1530,26.82,17.00
300.6080,26.90,17.00
301.0570,26.86,17.00
301.5060,26.86,17.00
301.9550,26.82,17.00
302.4040,26.82,17.00
302.8540,26.82,17.00
303.3030,26.95,17.00
303.7530,26.86,17.00
304.2030,26.95,17.00
304.6530,26.95,17.00
305.1070,26.95,17.00
305.5580,26.90,17.00
306.0070,26.95,17.00
306.4550,26.95,17.00
306.9040,26.90,17.00
307.3530,26.95,17.00
307.8020,27.08,17.00
308.2520,27.03,17.00
308.7030,27.08,17.00
309.1590,26.99,17.00
309.6070,27.03,17.00
310.0570,26.95,17.00
310.5050,27.08,17.00
310.9550,27.08,17.00
311.4040,27.03,17.00
311.8540,27.08,17.00
312.3030,27.12,17.00
312.7530,27.12,17.00
313.2030,27.20,17.00
313.6570,27.08,17.00
314.1070,27.16,17.00
314.5560,27.12,17.00
315.0050,27.20,17.00
315.4540,27.12,17.00
315.9040,27.16,17.00
316.3530,27.20,17.00
316.8020,27.25,17.00
317.2520,27.25,17.00
317.7080,27.20,17.00
318.1570,27.16,17.00
318.6060,27.25,17.00
319.0560,27.16,17.00
319.5050,27.33,17.00
319.9540,27.20,17.00
320.4030,27.33,17.00
320.8530,27.29,17.00
321.3030,27.38,17.00
321.7530,27.33,17.00
322.2090,27.29,17.00
322.6570,27.29,17.00
323.1060,27.38,17.00
323.5550,27.33,17.00
324.0040,27.38,17.00
324.4530,27.38,17.00
324.9050,27.29,17.00
325.3530,27.42,17.00
325.8030,27.46,17.00
326.2580,27.38,17.00
326.7070,27.42,17.00
327.1560,27.42,17.00
327.6060,27.46,17.00
328.0560,27.38,17.00
328.5050,27.51,17.00
328.9540,27.46,17.00
329.4030,27.55,17.00
329.8530,27.55,17.00
330.3030,27.55,17.00
330.7580,27.46,17.00
331.2070,27.55,17.00
331.6560,27.51,17.00
332.1050,27.55,17.00
332.5540,27.51,17.00
333.0040,27.64,17.00
333.4530,27.59,17.00
333.9030,27.51,17.00
334.3530,27.59,17.00
334.8030,27.64,17.00
335.2570,27.59,17.00
335.7060,27.68,17.00
336.1560,27.64,17.00
336.6050,27.68,17.00
337.0540,27.59,17.00
337.5030,27.72,17.00
337.9530,27.68,17.00
338.4030,27.72,17.00
338.8530,27.72,17.00
339.3080,27.72,17.00
339.7570,27.68,17.00
340.2070,27.77,17.00
340.6550,27.77,17.00
341.1050,27.81,17.00
341.5550,27.72,17.00
342.0030,27.85,17.00
342.4530,27.81,17.00
342.9030,27.85,17.00
343.3530,27.85,17.00
343.8070,27.81,17.00
344.2580,27.81,17.00
344.7070,27.85,17.00
345.1550,27.85,17.00
345.6040,27.90,17.00
346.0540,27.85,17.00
346.5030,27.94,17.00
346.9530,27.94,17.00
347.4020,27.90,17.00
347.8580,27.90,17.00
348.3080,27.94,17.00
348.7560,27.90,17.00
349.2060,27.98,17.00
349.6550,27.90,17.00
350.1040,28.03,17.00
350.5530,27.90,17.00
351.0030,28.03,17.00
351.4530,28.03,17.00
351.9030,28.03,17.00
352.3580,27.90,17.00
352.8070,28.03,17.00
353.2560,28.03,17.00
353.7050,28.07,17.00
354.1540,27.98,17.00
354.6030,28.11,17.00
355.0540,28.03,17.00
355.5030,28.16,17.00
355.9530,28.11,17.00
356.4080,28.03,17.00
356.8570,28.07,17.00
357.3070,28.11,17.00
357.7560,28.07,17.00
358.2050,28.20,17.00
358.6540,28.16,17.00
359.1030,28.20,17.00
359.5520,28.16,17.00
360.0020,28.24,17.00
360.4530,28.20,17.00
360.9080,28.16,17.00
361.3580,28.16,17.00
361.8060,28.20,17.00
362.2550,28.16,17.00
362.7040,28.24,17.00
363.1530,28.16,17.00
363.6040,28.28,17.00
364.0530,28.16,17.00
364.5030,28.28,17.00
364.9580,28.24,17.00
365.4080,28.24,17.00
365.8560,28.20,17.00
366.3060,28.24,17.00
366.7550,28.20,17.00
367.2050,28.24,17.00
367.6530,28.28,17.00
368.1030,28.33,17.00
368.5530,28.28,17.00
369.0030,28.37,17.00
369.4580,28.33,17.00
369.9070,28.28,17.00
370.3570,28.28,17.00
370.8050,28.37,17.00
371.2540,28.28,17.00
371.7040,28.37,17.00
372.1530,28.33,17.00
372.6030,28.41,17.00
373.0530,28.24,17.00
373.5030,28.46,17.00
373.9570,28.41,17.00
374.4060,28.46,17.00
374.8560,28.41,17.00
375.3050,28.41,17.00
375.7550,28.37,17.00
376.2030,28.41,17.00
376.6530,28.41,17.00
377.1030,28.46,17.00
377.5530,28.41,17.00
378.0080,28.46,17.00
378.4570,28.54,17.00
378.9060,28.54,17.00
379.3560,28.54,17.00
379.8050,28.54,17.00
380.2550,28.50,17.00
380.7030,28.50,17.00
381.1530,28.46,17.00
381.6030,28.50,17.00
382.0530,28.50,17.00
382.5080,28.54,17.00
382.9560,28.63,17.00
383.4060,28.59,17.00
383.8550,28.63,17.00
384.3040,28.63,17.00
384.7530,28.63,17.00
385.2030,28.54,17.00
385.6530,28.59,17.00
386.1030,28.59,17.00
386.5580,28.67,17.00
387.0080,28.63,17.00
387.4560,28.67,17.00
387.9050,28.67,17.00
388.3550,28.67,17.00
388.8040,28.72,17.00
389.2530,28.72,17.00
389.7030,28.72,17.00
390.1530,28.67,17.00
390.6030,28.67,17.00
391.0570,28.76,17.00
391.5080,28.72,17.00
391.9560,28.81,17.00
392.4050,28.72,17.00
392.8550,28.81,17.00
393.3040,28.76,17.00
393.7530,28.85,17.00
394.2030,28.76,17.00
394.6530,28.85,17.00
395.1090,28.72,17.00
395.5570,28.81,17.00
396.0070,28.76,17.00
396.4560,28.81,17.00
396.9050,28.85,17.00
397.3540,28.94,17.00
397.8030,28.85,17.00
398.2520,28.89,17.00
398.7020,28.85,17.00
399.1530,28.89,17.00
399.6080,28.89,17.00
400.0570,28.89,17.00
400.5070,28.85,17.00
400.9550,28.94,17.00
401.4040,28.89,17.00
401.8530,28.98,17.00
402.3030,28.89,17.00
402.7530,29.02,17.00
403.2030,28.89,17.00
403.6580,29.02,17.00
404.1070,28.98,17.00
404.5560,28.98,17.00
405.0050,28.98,17.00
405.4550,28.98,17.00
405.9040,28.98,17.00
406.3540,29.07,17.00
406.8030,29.07,17.00
407.2530,29.11,17.00
407.7030,29.07,17.00
408.1580,29.11,17.00
408.6070,29.11,17.00
409.0570,29.11,17.00
409.5060,29.07,17.00
409.9550,29.11,17.00
410.4030,29.11,17.00
410.8530,29.11,17.00
411.3030,29.11,17.00
411.7530,29.20,17.00
412.2110,29.15,17.00
412.6580,29.20,17.00
413.1070,29.20,17.00
413.5560,29.20,17.00
414.0050,29.11,17.00
414.4540,29.20,17.00
414.9030,29.20,17.00
415.3530,29.20,17.00
415.8030,29.15,17.00
416.2530,29.28,17.00
416.7080,29.33,17.00
417.1570,29.28,17.00
417.6060,29.28,17.00
418.0550,29.24,17.00
418.5050,29.24,17.00
418.9540,29.28,17.00
419.4030,29.24,17.00
419.8530,29.33,17.00
420.3030,29.28,17.00
420.7530,29.37,17.00
421.2080,29.28,17.00
421.6560,29.37,17.00
422.1060,29.33,17.00
422.5560,29.33,17.00
423.0040,29.33,17.00
423.4530,29.37,17.00
423.9030,29.37,17.00
424.3530,29.37,17.00
424.8030,29.41,17.00
425.2580,29.41,17.00
425.7070,29.50,17.00
426.1560,29.46,17.00
426.6050,29.46,17.00
427.0540,29.46,17.00
427.5050,29.41,17.00
427.9530,29.46,17.00
428.4030,29.46,17.00
428.8530,29.50,17.00
429.3030,29.50,17.00
429.7570,29.50,17.00
430.2080,29.46,17.00
430.6560,29.59,17.00
431.1050,29.59,17.00
431.5550,29.50,17.00
432.0040,29.54,17.00
432.4530,29.59,17.00
432.9030,29.50,17.00
433.3530,29.59,17.00
433.8080,29.67,17.00
434.2570,29.63,17.00
434.7060,29.67,17.00
435.1560,29.59,17.00
435.6050,29.72,17.00
436.0540,29.67,17.00
436.5040,29.67,17.00
436.9530,29.67,17.00
437.4030,29.59,17.00
437.8530,29.67,17.00
438.3070,29.76,17.00
438.7560,29.72,17.00
439.2030,29.50,17.00
439.6550,29.72,17.00
440.1040,29.81,17.00
440.5530,29.67,17.00
441.0030,29.81,17.00
441.4530,29.81,17.00
441.9030,29.76,17.00
442.3590,29.63,17.00
442.8070,29.81,17.00
443.2560,29.76,17.00
443.7050,29.85,17.00
444.1550,29.76,17.00
444.6050,29.85,17.00
445.0540,29.81,17.00
445.5030,29.89,17.00
445.9530,29.85,17.00
446.4030,29.89,17.00
446.8570,29.81,17.00
447.3070,29.85,17.00
447.7570,29.81,17.00
448.2060,29.89,17.00
448.6550,29.85,17.00
449.1030,29.94,17.00
449.5530,29.85,17.00
450.0030,29.94,17.00
450.4530,29.89,17.00
450.9090,29.98,17.00
451.3580,29.94,17.00
451.8070,29.94,17.00
452.2550,29.89,17.00
452.7050,29.94,17.00
453.1540,29.89,17.00
453.6030,29.94,17.00
454.0530,29.94,17.00
454.5030,30.02,17.00
454.9530,29.98,17.00
455.4070,30.02,17.00
455.8570,30.07,17.00
456.3060,30.07,17.00
456.7550,30.02,17.00
457.2040,30.02,17.00
457.6540,30.02,17.00
458.1040,30.07,17.00
458.5530,29.94,17.00
459.0030,30.02,17.00
459.4580,30.11,17.00
459.9070,30.11,17.00
460.3570,30.11,17.00
460.8060,30.15,17.00
461.2560,30.15,17.00
461.7040,30.15,17.00
462.1530,30.07,17.00
462.6030,30.15,17.00
463.0530,30.11,17.00
463.5030,30.20,17.00
463.9570,30.24,17.00
464.4080,30.15,17.00
464.8570,30.24,17.00
465.3050,30.24,17.00
465.7550,30.29,17.00
466.2030,30.24,17.00
466.6540,30.24,17.00
467.1030,30.20,17.00
467.5530,30.15,17.00
468.0090,30.24,17.00
468.4570,30.33,17.00
468.9060,30.29,17.00
469.3570,30.24,17.00
469.8050,30.33,17.00
470.2540,30.37,17.00
470.7040,30.33,17.00
471.1530,30.33,17.00
471.6030,30.33,17.00
472.0530,30.33,17.00
472.5180,30.33,17.00
472.9580,30.37,17.00
473.4060,30.33,17.00
473.8560,30.42,17.00
474.3050,30.37,17.00
474.7530,30.46,17.00
475.2040,30.46,17.00
475.6530,30.46,17.00
476.1030,30.42,17.00
476.5580,30.37,17.00
477.0080,30.37,17.00
477.4570,30.50,17.00
477.9060,30.46,17.00
478.3560,30.42,17.00
478.8040,30.46,17.00
479.2530,30.55,17.00
479.7030,30.50,17.00
480.1530,30.59,17.00
480.6030,30.55,17.00
481.0580,30.50,17.00
481.5080,30.46,17.00
